"","Año","Clave_Ent","Entidad","Cve..Municipio","Municipio","Bien.jurídico.afectado","Tipo.de.delito","Subtipo.de.delito","Modalidad","Enero","Febrero","Marzo","Abril","Mayo","Junio","Julio","Agosto","Septiembre","Octubre","Noviembre","Diciembre"
"8147",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8148",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8149",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",1,0,0,0,0,1,0,0,0,0,0,0
"8150",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,1,0,0,0,0,0,0,0,0,0,0
"8151",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",1,0,0,0,3,0,0,2,1,0,1,0
"8152",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,1,0,0,0,0,0,0,0,0,0
"8153",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"8154",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8155",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8156",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8157",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8158",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8159",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,0,0,0,1,0,0,0,0
"8160",2019,16,"Michoacán de Ocampo",16058,"Nuevo Parangaricutiro","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,0,1,0,0,0,1,1,0
"8161",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,1,1,1,0,0,0,0,1,0,0,0
"8162",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,1,0,0,0,0,0,0,0,0,0,0
"8163",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8164",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8165",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,1,0,1,0,0,0,0,0
"8166",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",1,0,0,0,0,0,0,0,0,0,0,0
"8167",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8168",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8169",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"8170",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8171",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8172",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8173",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8174",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8175",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,0,0,0,0,0,0,0,0
"8176",2019,16,"Michoacán de Ocampo",16059,"Nuevo Urecho","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,1,0,0,0,0,0,0,0
"8177",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,1,0,0,0,0,0,0,0,0,0,0
"8178",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,1,0,0,0,0,0,0,0,0
"8179",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8180",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8181",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"8182",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,1,0,0,0,0
"8183",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,1,3,4,0,1,0,2,0,1,1
"8184",2019,16,"Michoacán de Ocampo",16060,"Numarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,1,0,0,0,0,0,1,0
"8185",2019,16,"Michoacán de Ocampo",16060,"Numarán","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"8186",2019,16,"Michoacán de Ocampo",16060,"Numarán","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8187",2019,16,"Michoacán de Ocampo",16060,"Numarán","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8188",2019,16,"Michoacán de Ocampo",16060,"Numarán","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8189",2019,16,"Michoacán de Ocampo",16060,"Numarán","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8190",2019,16,"Michoacán de Ocampo",16060,"Numarán","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8191",2019,16,"Michoacán de Ocampo",16060,"Numarán","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",1,1,0,0,0,0,0,0,0,1,1,0
"8192",2019,16,"Michoacán de Ocampo",16060,"Numarán","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,1,1,0,0,0,1,0,0
"8193",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"8194",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,1,0,0,0
"8195",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8196",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8197",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,1,0,0,0,0,0,0,1,0
"8198",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,1,1,0,0,0
"8199",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",2,1,1,4,2,0,2,1,0,0,1,0
"8200",2019,16,"Michoacán de Ocampo",16061,"Ocampo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,1,1,0,0,1,0,1,2
"8201",2019,16,"Michoacán de Ocampo",16061,"Ocampo","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"8202",2019,16,"Michoacán de Ocampo",16061,"Ocampo","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8203",2019,16,"Michoacán de Ocampo",16061,"Ocampo","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8204",2019,16,"Michoacán de Ocampo",16061,"Ocampo","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8205",2019,16,"Michoacán de Ocampo",16061,"Ocampo","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8206",2019,16,"Michoacán de Ocampo",16061,"Ocampo","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8207",2019,16,"Michoacán de Ocampo",16061,"Ocampo","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,1,0,1,0,0,0,0,2,1,0,1
"8208",2019,16,"Michoacán de Ocampo",16061,"Ocampo","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",1,0,0,0,1,1,1,1,0,0,0,0
"8209",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"8210",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"8211",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8212",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8213",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"8214",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"8215",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,0,0,0,0,1,0,0,0,0
"8216",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8217",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"8218",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8219",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8220",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8221",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8222",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8223",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,0,0,1,0,0,0,0,0,0,0
"8224",2019,16,"Michoacán de Ocampo",16062,"Pajacuarán","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,1,1,1,0,0,0,1,0,0,0,0
"8225",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",2,0,3,0,2,0,0,0,0,0,0,0
"8226",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"8227",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8228",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8229",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"8230",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"8231",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,0,1,0,0,1,0,0,0,0,0
"8232",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8233",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"8234",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8235",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8236",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8237",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8238",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8239",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,1,0,0,0,0,0,0,0,0,0,0
"8240",2019,16,"Michoacán de Ocampo",16063,"Panindícuaro","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,0,0,1,0,0,0,1,1,0,0
"8241",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",1,0,0,1,1,0,3,1,0,0,0,1
"8242",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"8243",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8244",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,0
"8245",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,1,0,0,2,0,0,0,1,0
"8246",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,1,0,0,0,1,0,0,0
"8247",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",1,1,1,0,0,0,1,1,1,0,0,0
"8248",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,0,0,0,0,1,0,0,0
"8249",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,1,0,0,0,0,0,0,0,0,0
"8250",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8251",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8252",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8253",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8254",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8255",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,1,0,0,0,0,0,0,0,0,0
"8256",2019,16,"Michoacán de Ocampo",16064,"Parácuaro","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",0,0,1,1,1,0,2,0,0,0,2,0
"8257",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,0,1,1,1,2,0,2,0,0
"8258",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,1,0
"8259",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8260",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,0,0,0,0,0,0,0,0,0,0,1
"8261",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,1,0,1,1,0
"8262",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,1,0,0,1,1,0,0,0,1
"8263",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",3,1,1,2,5,4,7,4,8,3,3,4
"8264",2019,16,"Michoacán de Ocampo",16065,"Paracho","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",0,0,0,0,1,0,0,0,1,0,1,0
"8265",2019,16,"Michoacán de Ocampo",16065,"Paracho","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,1
"8266",2019,16,"Michoacán de Ocampo",16065,"Paracho","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8267",2019,16,"Michoacán de Ocampo",16065,"Paracho","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8268",2019,16,"Michoacán de Ocampo",16065,"Paracho","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8269",2019,16,"Michoacán de Ocampo",16065,"Paracho","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8270",2019,16,"Michoacán de Ocampo",16065,"Paracho","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8271",2019,16,"Michoacán de Ocampo",16065,"Paracho","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",0,0,1,1,0,0,0,1,0,0,0,3
"8272",2019,16,"Michoacán de Ocampo",16065,"Paracho","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",1,0,0,0,2,0,0,1,0,2,3,1
"8273",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",3,0,1,1,1,2,1,1,0,2,2,0
"8274",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,1,0,0,1,0,0,0,0,0,0,0
"8275",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,0,0,0,0,0,0
"8276",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,1,0,0,0,0,0,0,0,0,0,0
"8277",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",1,1,1,0,0,1,2,0,1,0,1,2
"8278",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,1,1,1,3,0,1,0,0,0,1,3
"8279",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",13,11,12,16,14,15,12,8,13,11,8,13
"8280",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","No especificado",1,0,0,1,1,2,1,0,4,6,2,2
"8281",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","Libertad personal","Secuestro","Secuestro","Secuestro extorsivo",0,0,0,0,0,0,0,0,0,0,0,0
"8282",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","Libertad personal","Secuestro","Secuestro","Secuestro con calidad de rehén",0,0,0,0,0,0,0,0,0,0,0,0
"8283",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","Libertad personal","Secuestro","Secuestro","Secuestro para causar daño",0,0,0,0,0,0,0,0,0,0,0,0
"8284",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","Libertad personal","Secuestro","Secuestro","Secuestro exprés",0,0,0,0,0,0,0,0,0,0,0,0
"8285",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","Libertad personal","Secuestro","Secuestro","Otro tipo de secuestros",0,0,0,0,0,0,0,0,0,0,0,0
"8286",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","El patrimonio","Extorsión","Extorsión","Extorsión",0,0,0,0,0,0,0,0,0,0,0,0
"8287",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","Otros bienes jurídicos afectados (del fuero común)","Narcomenudeo","Narcomenudeo","Narcomenudeo",1,1,4,1,2,4,3,2,1,6,4,3
"8288",2019,16,"Michoacán de Ocampo",16066,"Pátzcuaro","Otros bienes jurídicos afectados (del fuero común)","Amenazas","Amenazas","Amenazas",6,10,5,11,4,7,7,8,3,9,6,3
"8289",2019,16,"Michoacán de Ocampo",16067,"Penjamillo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma de fuego",0,0,0,0,1,0,0,0,1,0,0,3
"8290",2019,16,"Michoacán de Ocampo",16067,"Penjamillo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,0
"8291",2019,16,"Michoacán de Ocampo",16067,"Penjamillo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","Con otro elemento",0,0,0,0,0,0,1,0,0,0,0,0
"8292",2019,16,"Michoacán de Ocampo",16067,"Penjamillo","La vida y la Integridad corporal","Homicidio","Homicidio doloso","No especificado",0,1,0,0,0,0,0,0,0,0,0,0
"8293",2019,16,"Michoacán de Ocampo",16067,"Penjamillo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma de fuego",0,0,0,0,0,0,0,0,0,0,0,0
"8294",2019,16,"Michoacán de Ocampo",16067,"Penjamillo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con arma blanca",0,0,0,0,0,0,0,0,0,0,0,1
"8295",2019,16,"Michoacán de Ocampo",16067,"Penjamillo","La vida y la Integridad corporal","Lesiones","Lesiones dolosas","Con otro elemento",0,0,1,0,0,0,1,0,0,1,1,0
